,eid,activity,timestamp,CreatedBy,ApprovedBy,PostedBy,ScreenedBy,Outcome,Result,Decision,JobRequisition,HiringManager,Recruiter,Candidate,Assessment,Interviewer
10022,E0010023,Submit Application,2045-09-09 00:59:17.823636+00:00,,,,,,,,['JR075'],,,['C01648'],,
10023,E0010024,Screen Resume,2045-09-09 01:17:17.823636+00:00,,,,R007,,,,,,['R007'],['C01648'],,
10024,E0010025,Schedule Initial Interview,2045-09-09 13:17:17.823636+00:00,,,,,,,,,,['R007'],['C01648'],,
10025,E0010026,Conduct Initial Interview,2045-09-10 09:17:17.823636+00:00,,,,,Pass,,,,,['R007'],['C01648'],,
10026,E0010027,Send Assessment,2045-09-10 23:17:17.823636+00:00,,,,,,,,,,,['C01648'],['A00759'],
10027,E0010028,Complete Assessment,2045-09-11 21:17:17.823636+00:00,,,,,,,,,,,['C01648'],['A00759'],
10028,E0010029,Review Assessment,2045-09-12 01:17:17.823636+00:00,,,,,,Fail,,,['HM005'],,['C01648'],['A00759'],
10029,E0010030,Send Rejection Letter,2045-09-12 23:17:17.823636+00:00,,,,,,,,,,,['C01648'],,
10030,E0010031,Submit Application,2045-09-12 23:22:17.823636+00:00,,,,,,,,['JR075'],,,['C01649'],,
10031,E0010032,Screen Resume,2045-09-13 01:22:17.823636+00:00,,,,R007,,,,,,['R007'],['C01649'],,
10032,E0010033,Schedule Initial Interview,2045-09-13 11:22:17.823636+00:00,,,,,,,,,,['R007'],['C01649'],,
10033,E0010034,Conduct Initial Interview,2045-09-14 18:22:17.823636+00:00,,,,,Pass,,,,,['R007'],['C01649'],,
10034,E0010035,Send Assessment,2045-09-15 15:22:17.823636+00:00,,,,,,,,,,,['C01649'],['A00333'],
10035,E0010036,Complete Assessment,2045-09-17 14:22:17.823636+00:00,,,,,,,,,,,['C01649'],['A00333'],
10036,E0010037,Review Assessment,2045-09-17 16:22:17.823636+00:00,,,,,,Pass,,,['HM005'],,['C01649'],['A00333'],
10037,E0010038,Schedule Panel Interview,2045-09-19 22:22:17.823636+00:00,,,,,,,,,,,['C01649'],,"['I036', 'I020', 'I018']"
10038,E0010039,Conduct Panel Interview,2045-09-22 05:22:17.823636+00:00,,,,,,,,,,,['C01649'],,"['I036', 'I020', 'I018']"
10039,E0010040,Evaluate Interview,2045-09-22 21:22:17.823636+00:00,,,,,,,Reject,,['HM005'],,['C01649'],,
10040,E0010041,Send Rejection Letter,2045-09-23 21:22:17.823636+00:00,,,,,,,,,,,['C01649'],,
10041,E0010042,Submit Application,2045-09-23 22:19:17.823636+00:00,,,,,,,,['JR096'],,,['C01650'],,
10042,E0010043,Screen Resume,2045-09-24 00:19:17.823636+00:00,,,,R005,,,,,,['R005'],['C01650'],,
10043,E0010044,Send Rejection Letter,2045-09-24 10:19:17.823636+00:00,,,,,,,,,,,['C01650'],,
10044,E0010045,Submit Application,2045-09-24 10:21:17.823636+00:00,,,,,,,,['JR032'],,,['C01651'],,
10045,E0010046,Screen Resume,2045-09-24 13:21:17.823636+00:00,,,,R006,,,,,,['R006'],['C01651'],,
10046,E0010047,Send Rejection Letter,2045-09-25 08:21:17.823636+00:00,,,,,,,,,,,['C01651'],,
10047,E0010048,Submit Application,2045-09-25 08:53:17.823636+00:00,,,,,,,,['JR100'],,,['C01652'],,
10048,E0010049,Screen Resume,2045-09-25 09:53:17.823636+00:00,,,,R009,,,,,,['R009'],['C01652'],,
10049,E0010050,Schedule Initial Interview,2045-09-26 14:53:17.823636+00:00,,,,,,,,,,['R009'],['C01652'],,
10050,E0010051,Conduct Initial Interview,2045-09-28 23:53:17.823636+00:00,,,,,Pass,,,,,['R009'],['C01652'],,
10051,E0010052,Send Assessment,2045-09-29 18:53:17.823636+00:00,,,,,,,,,,,['C01652'],['A00192'],
10052,E0010053,Complete Assessment,2045-09-30 17:53:17.823636+00:00,,,,,,,,,,,['C01652'],['A00192'],
10053,E0010054,Review Assessment,2045-10-01 02:53:17.823636+00:00,,,,,,Pass,,,['HM010'],,['C01652'],['A00192'],
10054,E0010055,Schedule Panel Interview,2045-10-03 14:53:17.823636+00:00,,,,,,,,,,,['C01652'],,"['I016', 'I043', 'I039']"
10055,E0010056,Conduct Panel Interview,2045-10-10 04:53:17.823636+00:00,,,,,,,,,,,['C01652'],,"['I016', 'I043', 'I039']"
10056,E0010057,Evaluate Interview,2045-10-10 20:53:17.823636+00:00,,,,,,,Proceed,,['HM010'],,['C01652'],,
10057,E0010058,Initiate Background Check,2045-10-11 03:53:17.823636+00:00,,,,,,,,,,,['C01652'],,
10058,E0010059,Complete Background Check,2045-10-19 03:53:17.823636+00:00,,,,,,Flagged,,,,,['C01652'],,
10059,E0010060,Send Rejection Letter,2045-10-19 08:53:17.823636+00:00,,,,,,,,,,,['C01652'],,
10060,E0010061,Submit Application,2045-10-19 09:29:17.823636+00:00,,,,,,,,['JR075'],,,['C01653'],,
10061,E0010062,Screen Resume,2045-10-19 10:50:17.823636+00:00,,,,R007,,,,,,['R007'],['C01653'],,
10062,E0010063,Schedule Initial Interview,2045-10-19 20:50:17.823636+00:00,,,,,,,,,,['R007'],['C01653'],,
10063,E0010064,Conduct Initial Interview,2045-10-20 00:50:17.823636+00:00,,,,,Pass,,,,,['R007'],['C01653'],,
10064,E0010065,Send Assessment,2045-10-20 12:50:17.823636+00:00,,,,,,,,,,,['C01653'],['A00138'],
10065,E0010066,Complete Assessment,2045-10-22 15:50:17.823636+00:00,,,,,,,,,,,['C01653'],['A00138'],
10066,E0010067,Review Assessment,2045-10-22 16:50:17.823636+00:00,,,,,,Pass,,,['HM005'],,['C01653'],['A00138'],
10067,E0010068,Schedule Panel Interview,2045-10-25 15:50:17.823636+00:00,,,,,,,,,,,['C01653'],,"['I003', 'I017']"
10068,E0010069,Conduct Panel Interview,2045-10-31 20:50:17.823636+00:00,,,,,,,,,,,['C01653'],,"['I003', 'I017']"
10069,E0010070,Evaluate Interview,2045-11-01 16:50:17.823636+00:00,,,,,,,Reject,,['HM005'],,['C01653'],,
10070,E0010071,Send Rejection Letter,2045-11-02 09:50:17.823636+00:00,,,,,,,,,,,['C01653'],,
10071,E0010072,Submit Application,2045-11-02 10:23:17.823636+00:00,,,,,,,,['JR065'],,,['C01654'],,
10072,E0010073,Screen Resume,2045-11-02 11:34:17.823636+00:00,,,,R008,,,,,,['R008'],['C01654'],,
10073,E0010074,Schedule Initial Interview,2045-11-03 01:34:17.823636+00:00,,,,,,,,,,['R008'],['C01654'],,
10074,E0010075,Conduct Initial Interview,2045-11-05 01:34:17.823636+00:00,,,,,Fail,,,,,['R008'],['C01654'],,
10075,E0010076,Send Rejection Letter,2045-11-05 07:34:17.823636+00:00,,,,,,,,,,,['C01654'],,
10076,E0010077,Submit Application,2045-11-05 08:15:17.823636+00:00,,,,,,,,['JR031'],,,['C01655'],,
10077,E0010078,Screen Resume,2045-11-05 09:15:17.823636+00:00,,,,R010,,,,,,['R010'],['C01655'],,
10078,E0010079,Send Rejection Letter,2045-11-05 11:15:17.823636+00:00,,,,,,,,,,,['C01655'],,
10079,E0010080,Submit Application,2045-11-05 11:17:17.823636+00:00,,,,,,,,['JR026'],,,['C01656'],,
10080,E0010081,Screen Resume,2045-11-05 14:17:17.823636+00:00,,,,R003,,,,,,['R003'],['C01656'],,
10081,E0010082,Schedule Initial Interview,2045-11-06 15:17:17.823636+00:00,,,,,,,,,,['R003'],['C01656'],,
10082,E0010083,Conduct Initial Interview,2045-11-07 02:17:17.823636+00:00,,,,,Fail,,,,,['R003'],['C01656'],,
10083,E0010084,Send Rejection Letter,2045-11-07 06:17:17.823636+00:00,,,,,,,,,,,['C01656'],,
10084,E0010085,Submit Application,2045-11-07 06:22:17.823636+00:00,,,,,,,,['JR059'],,,['C01657'],,
10085,E0010086,Screen Resume,2045-11-07 08:22:17.823636+00:00,,,,R005,,,,,,['R005'],['C01657'],,
10086,E0010087,Send Rejection Letter,2045-11-08 08:22:17.823636+00:00,,,,,,,,,,,['C01657'],,
10087,E0010088,Submit Application,2045-11-08 09:20:17.823636+00:00,,,,,,,,['JR074'],,,['C01658'],,
10088,E0010089,Screen Resume,2045-11-08 09:46:17.823636+00:00,,,,R006,,,,,,['R006'],['C01658'],,
10089,E0010090,Schedule Initial Interview,2045-11-08 19:46:17.823636+00:00,,,,,,,,,,['R006'],['C01658'],,
10090,E0010091,Conduct Initial Interview,2045-11-09 17:46:17.823636+00:00,,,,,Fail,,,,,['R006'],['C01658'],,
10091,E0010092,Send Rejection Letter,2045-11-10 15:46:17.823636+00:00,,,,,,,,,,,['C01658'],,
10092,E0010093,Submit Application,2045-11-10 15:52:17.823636+00:00,,,,,,,,['JR004'],,,['C01659'],,
10093,E0010094,Screen Resume,2045-11-10 19:52:17.823636+00:00,,,,R003,,,,,,['R003'],['C01659'],,
10094,E0010095,Schedule Initial Interview,2045-11-12 19:52:17.823636+00:00,,,,,,,,,,['R003'],['C01659'],,
10095,E0010096,Conduct Initial Interview,2045-11-15 13:52:17.823636+00:00,,,,,Pass,,,,,['R003'],['C01659'],,
10096,E0010097,Send Assessment,2045-11-16 09:52:17.823636+00:00,,,,,,,,,,,['C01659'],['A00059'],
10097,E0010098,Complete Assessment,2045-11-17 11:52:17.823636+00:00,,,,,,,,,,,['C01659'],['A00059'],
10098,E0010099,Review Assessment,2045-11-17 15:52:17.823636+00:00,,,,,,Fail,,,['HM019'],,['C01659'],['A00059'],
10099,E0010100,Send Rejection Letter,2045-11-17 18:52:17.823636+00:00,,,,,,,,,,,['C01659'],,
10100,E0010101,Submit Application,2045-11-17 19:36:17.823636+00:00,,,,,,,,['JR027'],,,['C01660'],,
10101,E0010102,Screen Resume,2045-11-17 20:36:17.823636+00:00,,,,R008,,,,,,['R008'],['C01660'],,
10102,E0010103,Send Rejection Letter,2045-11-18 00:36:17.823636+00:00,,,,,,,,,,,['C01660'],,
10103,E0010104,Submit Application,2045-11-18 01:02:17.823636+00:00,,,,,,,,['JR019'],,,['C01661'],,
10104,E0010105,Screen Resume,2045-11-18 03:02:17.823636+00:00,,,,R004,,,,,,['R004'],['C01661'],,
10105,E0010106,Send Rejection Letter,2045-11-18 07:02:17.823636+00:00,,,,,,,,,,,['C01661'],,
10106,E0010107,Submit Application,2045-11-18 07:13:17.823636+00:00,,,,,,,,['JR027'],,,['C01662'],,
10107,E0010108,Screen Resume,2045-11-18 11:13:17.823636+00:00,,,,R008,,,,,,['R008'],['C01662'],,
10108,E0010109,Schedule Initial Interview,2045-11-20 06:13:17.823636+00:00,,,,,,,,,,['R008'],['C01662'],,
10109,E0010110,Conduct Initial Interview,2045-11-21 00:13:17.823636+00:00,,,,,Pass,,,,,['R008'],['C01662'],,
10110,E0010111,Send Assessment,2045-11-21 20:13:17.823636+00:00,,,,,,,,,,,['C01662'],['A00118'],
10111,E0010112,Complete Assessment,2045-11-22 08:13:17.823636+00:00,,,,,,,,,,,['C01662'],['A00118'],
10112,E0010113,Review Assessment,2045-11-23 00:13:17.823636+00:00,,,,,,Fail,,,['HM014'],,['C01662'],['A00118'],
10113,E0010114,Send Rejection Letter,2045-11-23 04:13:17.823636+00:00,,,,,,,,,,,['C01662'],,
10114,E0010115,Submit Application,2045-11-23 05:12:17.823636+00:00,,,,,,,,['JR017'],,,['C01663'],,
10115,E0010116,Screen Resume,2045-11-23 06:12:17.823636+00:00,,,,R010,,,,,,['R010'],['C01663'],,
10116,E0010117,Send Rejection Letter,2045-11-23 08:12:17.823636+00:00,,,,,,,,,,,['C01663'],,
10117,E0010118,Submit Application,2045-11-23 08:21:17.823636+00:00,,,,,,,,['JR058'],,,['C01664'],,
10118,E0010119,Screen Resume,2045-11-23 10:00:17.823636+00:00,,,,R004,,,,,,['R004'],['C01664'],,
10119,E0010120,Send Rejection Letter,2045-11-24 03:00:17.823636+00:00,,,,,,,,,,,['C01664'],,
10120,E0010121,Submit Application,2045-11-24 03:29:17.823636+00:00,,,,,,,,['JR098'],,,['C01665'],,
10121,E0010122,Screen Resume,2045-11-24 04:09:17.823636+00:00,,,,R008,,,,,,['R008'],['C01665'],,
10122,E0010123,Send Rejection Letter,2045-11-25 04:09:17.823636+00:00,,,,,,,,,,,['C01665'],,
10123,E0010124,Submit Application,2045-11-25 04:23:17.823636+00:00,,,,,,,,['JR094'],,,['C01666'],,
10124,E0010125,Screen Resume,2045-11-25 06:23:17.823636+00:00,,,,R005,,,,,,['R005'],['C01666'],,
10125,E0010126,Schedule Initial Interview,2045-11-26 04:23:17.823636+00:00,,,,,,,,,,['R005'],['C01666'],,
10126,E0010127,Conduct Initial Interview,2045-11-27 07:23:17.823636+00:00,,,,,Pass,,,,,['R005'],['C01666'],,
10127,E0010128,Send Assessment,2045-11-27 13:23:17.823636+00:00,,,,,,,,,,,['C01666'],['A00677'],
10128,E0010129,Complete Assessment,2045-11-30 00:23:17.823636+00:00,,,,,,,,,,,['C01666'],['A00677'],
10129,E0010130,Review Assessment,2045-11-30 03:23:17.823636+00:00,,,,,,Pass,,,['HM014'],,['C01666'],['A00677'],
10130,E0010131,Schedule Panel Interview,2045-12-01 02:23:17.823636+00:00,,,,,,,,,,,['C01666'],,"['I049', 'I019']"
10131,E0010132,Conduct Panel Interview,2045-12-03 03:23:17.823636+00:00,,,,,,,,,,,['C01666'],,"['I049', 'I019']"
10132,E0010133,Evaluate Interview,2045-12-03 06:23:17.823636+00:00,,,,,,,Reject,,['HM014'],,['C01666'],,
10133,E0010134,Send Rejection Letter,2045-12-03 07:23:17.823636+00:00,,,,,,,,,,,['C01666'],,
10134,E0010135,Submit Application,2045-12-03 08:07:17.823636+00:00,,,,,,,,['JR072'],,,['C01667'],,
10135,E0010136,Screen Resume,2045-12-03 10:07:17.823636+00:00,,,,R005,,,,,,['R005'],['C01667'],,
10136,E0010137,Send Rejection Letter,2045-12-03 11:07:17.823636+00:00,,,,,,,,,,,['C01667'],,
10137,E0010138,Submit Application,2045-12-03 11:50:17.823636+00:00,,,,,,,,['JR074'],,,['C01668'],,
10138,E0010139,Screen Resume,2045-12-03 13:50:17.823636+00:00,,,,R006,,,,,,['R006'],['C01668'],,
10139,E0010140,Schedule Initial Interview,2045-12-04 08:50:17.823636+00:00,,,,,,,,,,['R006'],['C01668'],,
10140,E0010141,Conduct Initial Interview,2045-12-06 09:50:17.823636+00:00,,,,,Pass,,,,,['R006'],['C01668'],,
10141,E0010142,Send Assessment,2045-12-07 04:50:17.823636+00:00,,,,,,,,,,,['C01668'],['A00018'],
10142,E0010143,Complete Assessment,2045-12-08 05:50:17.823636+00:00,,,,,,,,,,,['C01668'],['A00018'],
10143,E0010144,Review Assessment,2045-12-08 08:50:17.823636+00:00,,,,,,Fail,,,['HM004'],,['C01668'],['A00018'],
10144,E0010145,Send Rejection Letter,2045-12-09 08:50:17.823636+00:00,,,,,,,,,,,['C01668'],,
10145,E0010146,Submit Application,2045-12-09 09:44:17.823636+00:00,,,,,,,,['JR049'],,,['C01669'],,
10146,E0010147,Screen Resume,2045-12-09 11:42:17.823636+00:00,,,,R006,,,,,,['R006'],['C01669'],,
10147,E0010148,Send Rejection Letter,2045-12-10 08:42:17.823636+00:00,,,,,,,,,,,['C01669'],,
10148,E0010149,Submit Application,2045-12-10 09:34:17.823636+00:00,,,,,,,,['JR001'],,,['C01670'],,
10149,E0010150,Screen Resume,2045-12-10 11:20:17.823636+00:00,,,,R010,,,,,,['R010'],['C01670'],,
10150,E0010151,Send Rejection Letter,2045-12-11 07:20:17.823636+00:00,,,,,,,,,,,['C01670'],,
10151,E0010152,Submit Application,2045-12-11 07:29:17.823636+00:00,,,,,,,,['JR045'],,,['C01671'],,
10152,E0010153,Screen Resume,2045-12-11 08:58:17.823636+00:00,,,,R006,,,,,,['R006'],['C01671'],,
10153,E0010154,Schedule Initial Interview,2045-12-11 10:58:17.823636+00:00,,,,,,,,,,['R006'],['C01671'],,
10154,E0010155,Conduct Initial Interview,2045-12-11 23:58:17.823636+00:00,,,,,Pass,,,,,['R006'],['C01671'],,
10155,E0010156,Send Assessment,2045-12-12 14:58:17.823636+00:00,,,,,,,,,,,['C01671'],['A00993'],
10156,E0010157,Complete Assessment,2045-12-13 06:58:17.823636+00:00,,,,,,,,,,,['C01671'],['A00993'],
10157,E0010158,Review Assessment,2045-12-13 16:58:17.823636+00:00,,,,,,Fail,,,['HM002'],,['C01671'],['A00993'],
10158,E0010159,Send Rejection Letter,2045-12-14 04:58:17.823636+00:00,,,,,,,,,,,['C01671'],,
10159,E0010160,Submit Application,2045-12-14 05:19:17.823636+00:00,,,,,,,,['JR071'],,,['C01672'],,
10160,E0010161,Screen Resume,2045-12-14 09:19:17.823636+00:00,,,,R001,,,,,,['R001'],['C01672'],,
10161,E0010162,Schedule Initial Interview,2045-12-14 18:19:17.823636+00:00,,,,,,,,,,['R001'],['C01672'],,
10162,E0010163,Conduct Initial Interview,2045-12-15 22:19:17.823636+00:00,,,,,Pass,,,,,['R001'],['C01672'],,
10163,E0010164,Send Assessment,2045-12-16 01:19:17.823636+00:00,,,,,,,,,,,['C01672'],['A00266'],
10164,E0010165,Complete Assessment,2045-12-16 21:19:17.823636+00:00,,,,,,,,,,,['C01672'],['A00266'],
10165,E0010166,Review Assessment,2045-12-17 16:19:17.823636+00:00,,,,,,Pass,,,['HM008'],,['C01672'],['A00266'],
10166,E0010167,Schedule Panel Interview,2045-12-18 13:19:17.823636+00:00,,,,,,,,,,,['C01672'],,"['I008', 'I024', 'I040']"
10167,E0010168,Conduct Panel Interview,2045-12-24 15:19:17.823636+00:00,,,,,,,,,,,['C01672'],,"['I008', 'I024', 'I040']"
10168,E0010169,Evaluate Interview,2045-12-24 23:19:17.823636+00:00,,,,,,,Reject,,['HM008'],,['C01672'],,
10169,E0010170,Send Rejection Letter,2045-12-25 08:19:17.823636+00:00,,,,,,,,,,,['C01672'],,
10170,E0010171,Submit Application,2045-12-25 08:30:17.823636+00:00,,,,,,,,['JR008'],,,['C01673'],,
10171,E0010172,Screen Resume,2045-12-25 09:30:17.823636+00:00,,,,R006,,,,,,['R006'],['C01673'],,
10172,E0010173,Schedule Initial Interview,2045-12-27 08:30:17.823636+00:00,,,,,,,,,,['R006'],['C01673'],,
10173,E0010174,Conduct Initial Interview,2045-12-27 19:30:17.823636+00:00,,,,,Fail,,,,,['R006'],['C01673'],,
10174,E0010175,Send Rejection Letter,2045-12-28 09:30:17.823636+00:00,,,,,,,,,,,['C01673'],,
10175,E0010176,Submit Application,2045-12-28 09:32:17.823636+00:00,,,,,,,,['JR076'],,,['C01674'],,
10176,E0010177,Screen Resume,2045-12-28 11:32:17.823636+00:00,,,,R003,,,,,,['R003'],['C01674'],,
10177,E0010178,Schedule Initial Interview,2045-12-29 06:32:17.823636+00:00,,,,,,,,,,['R003'],['C01674'],,
10178,E0010179,Conduct Initial Interview,2046-01-01 02:32:17.823636+00:00,,,,,Pass,,,,,['R003'],['C01674'],,
10179,E0010180,Send Assessment,2046-01-01 13:32:17.823636+00:00,,,,,,,,,,,['C01674'],['A00351'],
10180,E0010181,Complete Assessment,2046-01-02 23:32:17.823636+00:00,,,,,,,,,,,['C01674'],['A00351'],
10181,E0010182,Review Assessment,2046-01-03 01:32:17.823636+00:00,,,,,,Pass,,,['HM016'],,['C01674'],['A00351'],
10182,E0010183,Schedule Panel Interview,2046-01-04 14:32:17.823636+00:00,,,,,,,,,,,['C01674'],,"['I045', 'I046']"
10183,E0010184,Conduct Panel Interview,2046-01-05 22:32:17.823636+00:00,,,,,,,,,,,['C01674'],,"['I045', 'I046']"
10184,E0010185,Evaluate Interview,2046-01-06 06:32:17.823636+00:00,,,,,,,Proceed,,['HM016'],,['C01674'],,
10185,E0010186,Initiate Background Check,2046-01-06 10:32:17.823636+00:00,,,,,,,,,,,['C01674'],,
10186,E0010187,Complete Background Check,2046-01-07 10:32:17.823636+00:00,,,,,,Flagged,,,,,['C01674'],,
10187,E0010188,Send Rejection Letter,2046-01-07 23:32:17.823636+00:00,,,,,,,,,,,['C01674'],,
10188,E0010189,Submit Application,2046-01-08 00:09:17.823636+00:00,,,,,,,,['JR064'],,,['C01675'],,
10189,E0010190,Screen Resume,2046-01-08 01:45:17.823636+00:00,,,,R002,,,,,,['R002'],['C01675'],,
10190,E0010191,Schedule Initial Interview,2046-01-09 05:45:17.823636+00:00,,,,,,,,,,['R002'],['C01675'],,
10191,E0010192,Conduct Initial Interview,2046-01-10 21:45:17.823636+00:00,,,,,Pass,,,,,['R002'],['C01675'],,
10192,E0010193,Send Assessment,2046-01-11 12:45:17.823636+00:00,,,,,,,,,,,['C01675'],['A00380'],
10193,E0010194,Complete Assessment,2046-01-13 09:45:17.823636+00:00,,,,,,,,,,,['C01675'],['A00380'],
10194,E0010195,Review Assessment,2046-01-14 02:45:17.823636+00:00,,,,,,Pass,,,['HM006'],,['C01675'],['A00380'],
10195,E0010196,Schedule Panel Interview,2046-01-14 16:45:17.823636+00:00,,,,,,,,,,,['C01675'],,"['I017', 'I031']"
10196,E0010197,Conduct Panel Interview,2046-01-17 03:45:17.823636+00:00,,,,,,,,,,,['C01675'],,"['I017', 'I031']"
10197,E0010198,Evaluate Interview,2046-01-17 12:45:17.823636+00:00,,,,,,,Reject,,['HM006'],,['C01675'],,
10198,E0010199,Send Rejection Letter,2046-01-18 02:45:17.823636+00:00,,,,,,,,,,,['C01675'],,
10199,E0010200,Submit Application,2046-01-18 02:53:17.823636+00:00,,,,,,,,['JR001'],,,['C01676'],,
10200,E0010201,Screen Resume,2046-01-18 03:53:17.823636+00:00,,,,R010,,,,,,['R010'],['C01676'],,
10201,E0010202,Send Rejection Letter,2046-01-18 20:53:17.823636+00:00,,,,,,,,,,,['C01676'],,
10202,E0010203,Submit Application,2046-01-18 20:56:17.823636+00:00,,,,,,,,['JR016'],,,['C01677'],,
10203,E0010204,Screen Resume,2046-01-19 00:56:17.823636+00:00,,,,R004,,,,,,['R004'],['C01677'],,
10204,E0010205,Schedule Initial Interview,2046-01-19 07:56:17.823636+00:00,,,,,,,,,,['R004'],['C01677'],,
10205,E0010206,Conduct Initial Interview,2046-01-21 17:56:17.823636+00:00,,,,,Fail,,,,,['R004'],['C01677'],,
10206,E0010207,Send Rejection Letter,2046-01-22 02:56:17.823636+00:00,,,,,,,,,,,['C01677'],,
10207,E0010208,Submit Application,2046-01-22 03:02:17.823636+00:00,,,,,,,,['JR098'],,,['C01678'],,
10208,E0010209,Screen Resume,2046-01-22 07:02:17.823636+00:00,,,,R008,,,,,,['R008'],['C01678'],,
10209,E0010210,Schedule Initial Interview,2046-01-23 18:02:17.823636+00:00,,,,,,,,,,['R008'],['C01678'],,
10210,E0010211,Conduct Initial Interview,2046-01-23 20:02:17.823636+00:00,,,,,Pass,,,,,['R008'],['C01678'],,
10211,E0010212,Send Assessment,2046-01-24 20:02:17.823636+00:00,,,,,,,,,,,['C01678'],['A00832'],
10212,E0010213,Complete Assessment,2046-01-26 19:02:17.823636+00:00,,,,,,,,,,,['C01678'],['A00832'],
10213,E0010214,Review Assessment,2046-01-27 03:02:17.823636+00:00,,,,,,Pass,,,['HM001'],,['C01678'],['A00832'],
10214,E0010215,Schedule Panel Interview,2046-01-29 15:02:17.823636+00:00,,,,,,,,,,,['C01678'],,"['I007', 'I022', 'I046', 'I004']"
10215,E0010216,Conduct Panel Interview,2046-01-31 12:02:17.823636+00:00,,,,,,,,,,,['C01678'],,"['I007', 'I022', 'I046', 'I004']"
10216,E0010217,Evaluate Interview,2046-01-31 19:02:17.823636+00:00,,,,,,,Proceed,,['HM001'],,['C01678'],,
10217,E0010218,Initiate Background Check,2046-02-01 09:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10218,E0010219,Complete Background Check,2046-02-09 09:02:17.823636+00:00,,,,,,Clear,,,,,['C01678'],,
10219,E0010220,Prepare Offer Letter,2046-02-09 17:02:17.823636+00:00,,,,,,,,,['HM001'],,['C01678'],,
10220,E0010221,Send Offer Letter,2046-02-09 19:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10221,E0010222,Candidate Accept Offer,2046-02-14 18:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10222,E0010223,Start Onboarding,2046-02-19 18:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10223,E0010224,Complete HR Paperwork,2046-02-19 19:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10224,E0010225,Attend Orientation Training,2046-02-19 23:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10225,E0010226,Complete Onboarding,2046-02-20 03:02:17.823636+00:00,,,,,,,,,,,['C01678'],,
10226,E0010227,Submit Application,2046-02-20 03:08:17.823636+00:00,,,,,,,,['JR043'],,,['C01679'],,
10227,E0010228,Screen Resume,2046-02-20 05:07:17.823636+00:00,,,,R008,,,,,,['R008'],['C01679'],,
10228,E0010229,Send Rejection Letter,2046-02-20 17:07:17.823636+00:00,,,,,,,,,,,['C01679'],,
10229,E0010230,Submit Application,2046-02-20 17:25:17.823636+00:00,,,,,,,,['JR068'],,,['C01680'],,
10230,E0010231,Screen Resume,2046-02-20 19:25:17.823636+00:00,,,,R001,,,,,,['R001'],['C01680'],,
10231,E0010232,Send Rejection Letter,2046-02-21 01:25:17.823636+00:00,,,,,,,,,,,['C01680'],,
10232,E0010233,Submit Application,2046-02-21 02:11:17.823636+00:00,,,,,,,,['JR015'],,,['C01681'],,
10233,E0010234,Screen Resume,2046-02-21 03:11:17.823636+00:00,,,,R004,,,,,,['R004'],['C01681'],,
10234,E0010235,Schedule Initial Interview,2046-02-21 15:11:17.823636+00:00,,,,,,,,,,['R004'],['C01681'],,
10235,E0010236,Conduct Initial Interview,2046-02-23 12:11:17.823636+00:00,,,,,Fail,,,,,['R004'],['C01681'],,
10236,E0010237,Send Rejection Letter,2046-02-24 03:11:17.823636+00:00,,,,,,,,,,,['C01681'],,
