,eid,timestamp,activity,Customer_Order,Transport_Document,Vehicle,Container
22669,weigh_cr1251,2024-03-05T08:46:51.000Z,Weigh,,,,['cr1251']
22670,drive_term_cr1270,2024-03-05T08:47:02.000Z,Drive to Terminal,,,,['cr1270']
22671,stock_cr1251,2024-03-05T08:48:11.000Z,Place in Stock,,,,['cr1251']
22672,load_truck_hu6777,2024-03-05T08:48:43.000Z,Load Truck,,,,['cr1274']
22673,load_truck_hu6775,2024-03-05T08:49:20.000Z,Load Truck,,,,['cr1274']
22674,weigh_cr1270,2024-03-05T08:49:59.000Z,Weigh,,,,['cr1270']
22675,load_truck_hu6780,2024-03-05T08:52:24.000Z,Load Truck,,,,['cr1274']
22676,load_truck_hu6778,2024-03-05T08:53:04.000Z,Load Truck,,,,['cr1274']
22677,stock_cr1270,2024-03-05T08:53:35.000Z,Place in Stock,,,,['cr1270']
22678,load_truck_hu6776,2024-03-05T08:56:24.000Z,Load Truck,,,,['cr1274']
22679,create_td376,2024-03-05T09:27:34.000Z,Create Transport Document,['co375'],['td376'],,
22680,create_td377,2024-03-05T09:48:52.000Z,Create Transport Document,['co379'],['td377'],,
22681,depart_vh81,2024-03-05T10:00:00.000Z,Depart,,"['td369', 'td370', 'td371']",['vh81'],"['cr1277', 'cr1278', 'cr1279', 'cr1280', 'cr1281', 'cr1282', 'cr1283', 'cr1284']"
22682,reg_co380,2024-03-05T10:18:46.000Z,Register Customer Order,['co380'],,,
22683,drive_term_cr1274,2024-03-05T11:03:50.000Z,Drive to Terminal,,,,['cr1274']
22684,book_vehs_td376,2024-03-05T11:14:48.000Z,Book Vehicles,,['td376'],['vh85'],
22685,weigh_cr1274,2024-03-05T12:10:01.000Z,Weigh,,,,['cr1274']
22686,stock_cr1274,2024-03-05T12:15:53.000Z,Place in Stock,,,,['cr1274']
22687,create_td378,2024-03-05T12:18:25.000Z,Create Transport Document,['co376'],['td378'],,
22688,book_vehs_td378,2024-03-05T12:42:43.000Z,Book Vehicles,,['td378'],"['vh82', 'vh89']",
22689,book_vehs_td377,2024-03-05T12:55:35.000Z,Book Vehicles,,['td377'],['vh83'],
22690,order_crs_td376,2024-03-05T14:42:14.000Z,Order Empty Containers,,['td376'],,"['cr1299', 'cr1300', 'cr1301', 'cr1302']"
22691,order_crs_td378,2024-03-05T14:48:10.000Z,Order Empty Containers,,['td378'],,"['cr1308', 'cr1309', 'cr1310']"
22692,pick_cr1309,2024-03-05T14:48:10.000Z,Pick Up Empty Container,,,,['cr1309']
22693,collect_hu6794,2024-03-05T14:48:10.000Z,Collect Goods,,,,
22694,collect_hu6793,2024-03-05T14:52:46.000Z,Collect Goods,,,,
22695,collect_hu6797,2024-03-05T14:59:38.000Z,Collect Goods,,,,
22696,create_td379,2024-03-05T15:29:53.000Z,Create Transport Document,['co378'],['td379'],,
22697,book_vehs_td379,2024-03-05T15:42:37.000Z,Book Vehicles,,['td379'],['vh88'],
22698,pick_cr1297,2024-03-05T15:57:28.000Z,Pick Up Empty Container,,,,['cr1297']
22699,load_truck_hu6793,2024-03-05T15:58:30.000Z,Load Truck,,,,['cr1309']
22700,collect_hu6798,2024-03-05T16:00:16.000Z,Collect Goods,,,,
22701,reg_co381,2024-03-05T16:02:14.000Z,Register Customer Order,['co381'],,,
22702,collect_hu6803,2024-03-05T16:26:24.000Z,Collect Goods,,,,
22703,collect_hu6799,2024-03-05T16:36:52.000Z,Collect Goods,,,,
22704,collect_hu6795,2024-03-05T16:44:48.000Z,Collect Goods,,,,
22705,collect_hu6801,2024-03-05T16:46:31.000Z,Collect Goods,,,,
22706,collect_hu6796,2024-03-05T16:57:42.000Z,Collect Goods,,,,
22707,load_truck_hu6797,2024-03-05T17:01:27.000Z,Load Truck,,,,['cr1309']
22708,load_truck_hu6798,2024-03-05T17:14:48.000Z,Load Truck,,,,['cr1309']
22709,load_truck_hu6794,2024-03-05T17:29:34.000Z,Load Truck,,,,['cr1309']
22710,load_truck_hu6795,2024-03-05T17:38:46.000Z,Load Truck,,,,['cr1309']
22711,load_truck_hu6803,2024-03-05T17:57:21.000Z,Load Truck,,,,['cr1297']
22712,load_truck_hu6796,2024-03-05T18:43:36.000Z,Load Truck,,,,['cr1309']
22713,collect_hu6802,2024-03-05T18:43:36.000Z,Collect Goods,,,,
22714,pick_cr1287,2024-03-05T20:19:38.000Z,Pick Up Empty Container,,,,['cr1287']
22715,pick_cr1288,2024-03-05T23:21:17.000Z,Pick Up Empty Container,,,,['cr1288']
22716,collect_hu6806,2024-03-06T06:44:59.000Z,Collect Goods,,,,
22717,load_truck_hu6802,2024-03-06T06:57:58.000Z,Load Truck,,,,['cr1297']
22718,load_truck_hu6806,2024-03-06T07:45:02.000Z,Load Truck,,,,['cr1287']
22719,collect_hu6812,2024-03-06T07:45:02.000Z,Collect Goods,,,,
22720,load_truck_hu6812,2024-03-06T07:54:02.000Z,Load Truck,,,,['cr1288']
22721,collect_hu6815,2024-03-06T07:54:02.000Z,Collect Goods,,,,
22722,load_truck_hu6801,2024-03-06T07:59:30.000Z,Load Truck,,,,['cr1297']
22723,order_crs_td377,2024-03-06T08:33:20.000Z,Order Empty Containers,,['td377'],,"['cr1303', 'cr1304', 'cr1305', 'cr1306', 'cr1307']"
22724,pick_cr1298,2024-03-06T08:45:45.000Z,Pick Up Empty Container,,,,['cr1298']
22725,drive_term_cr1309,2024-03-06T08:48:34.000Z,Drive to Terminal,,,,['cr1309']
22726,weigh_cr1309,2024-03-06T08:49:48.000Z,Weigh,,,,['cr1309']
22727,stock_cr1309,2024-03-06T08:52:46.000Z,Place in Stock,,,,['cr1309']
22728,order_crs_td379,2024-03-06T08:53:38.000Z,Order Empty Containers,,['td379'],,"['cr1311', 'cr1312', 'cr1313', 'cr1314']"
22729,load_truck_hu6815,2024-03-06T08:57:58.000Z,Load Truck,,,,['cr1288']
22730,collect_hu6819,2024-03-06T08:57:58.000Z,Collect Goods,,,,
22731,collect_hu6816,2024-03-06T08:58:59.000Z,Collect Goods,,,,
22732,load_truck_hu6799,2024-03-06T09:00:21.000Z,Load Truck,,,,['cr1297']
22733,load_truck_hu6819,2024-03-06T09:51:35.000Z,Load Truck,,,,['cr1298']
22734,reg_co382,2024-03-06T09:59:10.000Z,Register Customer Order,['co382'],,,
22735,load_truck_hu6816,2024-03-06T10:00:58.000Z,Load Truck,,,,['cr1288']
22736,collect_hu6811,2024-03-06T10:00:58.000Z,Collect Goods,,,,
22737,load_truck_hu6811,2024-03-06T10:03:53.000Z,Load Truck,,,,['cr1288']
22738,collect_hu6804,2024-03-06T10:03:53.000Z,Collect Goods,,,,
22739,load_truck_hu6804,2024-03-06T10:07:19.000Z,Load Truck,,,,['cr1297']
22740,collect_hu6817,2024-03-06T10:07:19.000Z,Collect Goods,,,,
22741,load_truck_hu6817,2024-03-06T10:07:51.000Z,Load Truck,,,,['cr1298']
22742,collect_hu6807,2024-03-06T10:07:51.000Z,Collect Goods,,,,
22743,load_truck_hu6807,2024-03-06T10:10:16.000Z,Load Truck,,,,['cr1287']
22744,collect_hu6814,2024-03-06T10:10:16.000Z,Collect Goods,,,,
22745,load_truck_hu6814,2024-03-06T10:15:08.000Z,Load Truck,,,,['cr1288']
22746,collect_hu6800,2024-03-06T10:15:08.000Z,Collect Goods,,,,
22747,load_truck_hu6800,2024-03-06T10:18:58.000Z,Load Truck,,,,['cr1297']
22748,collect_hu6805,2024-03-06T10:18:58.000Z,Collect Goods,,,,
22749,load_truck_hu6805,2024-03-06T10:21:52.000Z,Load Truck,,,,['cr1287']
22750,collect_hu6813,2024-03-06T10:21:52.000Z,Collect Goods,,,,
22751,load_truck_hu6813,2024-03-06T10:24:03.000Z,Load Truck,,,,['cr1288']
22752,collect_hu6818,2024-03-06T10:24:03.000Z,Collect Goods,,,,
22753,drive_term_cr1297,2024-03-06T10:29:47.000Z,Drive to Terminal,,,,['cr1297']
22754,load_truck_hu6818,2024-03-06T10:30:28.000Z,Load Truck,,,,['cr1298']
22755,collect_hu6808,2024-03-06T10:30:28.000Z,Collect Goods,,,,
22756,weigh_cr1297,2024-03-06T10:33:52.000Z,Weigh,,,,['cr1297']
22757,stock_cr1297,2024-03-06T10:34:26.000Z,Place in Stock,,,,['cr1297']
22758,load_truck_hu6808,2024-03-06T10:36:41.000Z,Load Truck,,,,['cr1287']
22759,collect_hu6809,2024-03-06T10:36:41.000Z,Collect Goods,,,,
22760,load_truck_hu6809,2024-03-06T10:38:34.000Z,Load Truck,,,,['cr1287']
22761,collect_hu6820,2024-03-06T10:38:34.000Z,Collect Goods,,,,
22762,load_truck_hu6820,2024-03-06T10:41:40.000Z,Load Truck,,,,['cr1298']
22763,collect_hu6821,2024-03-06T10:41:40.000Z,Collect Goods,,,,
22764,load_truck_hu6821,2024-03-06T10:48:54.000Z,Load Truck,,,,['cr1298']
22765,collect_hu6810,2024-03-06T10:48:54.000Z,Collect Goods,,,,
22766,load_truck_hu6810,2024-03-06T10:49:33.000Z,Load Truck,,,,['cr1287']
22767,drive_term_cr1288,2024-03-06T12:37:39.000Z,Drive to Terminal,,,,['cr1288']
22768,weigh_cr1288,2024-03-06T12:42:44.000Z,Weigh,,,,['cr1288']
22769,stock_cr1288,2024-03-06T12:44:08.000Z,Place in Stock,,,,['cr1288']
22770,drive_term_cr1298,2024-03-06T12:52:23.000Z,Drive to Terminal,,,,['cr1298']
22771,drive_term_cr1287,2024-03-06T12:55:52.000Z,Drive to Terminal,,,,['cr1287']
22772,weigh_cr1287,2024-03-06T12:57:55.000Z,Weigh,,,,['cr1287']
22773,weigh_cr1298,2024-03-06T12:59:28.000Z,Weigh,,,,['cr1298']
22774,stock_cr1298,2024-03-06T14:00:31.000Z,Place in Stock,,,,['cr1298']
22775,stock_cr1287,2024-03-06T14:01:10.000Z,Place in Stock,,,,['cr1287']
22776,pick_cr1306,2024-03-06T14:11:43.000Z,Pick Up Empty Container,,,,['cr1306']
22777,collect_hu6827,2024-03-06T14:11:43.000Z,Collect Goods,,,,
22778,collect_hu6826,2024-03-06T14:17:24.000Z,Collect Goods,,,,
22779,collect_hu6824,2024-03-06T14:17:57.000Z,Collect Goods,,,,
22780,collect_hu6823,2024-03-06T14:19:12.000Z,Collect Goods,,,,
22781,collect_hu6822,2024-03-06T14:20:04.000Z,Collect Goods,,,,
22782,collect_hu6825,2024-03-06T14:26:38.000Z,Collect Goods,,,,
22783,load_truck_hu6823,2024-03-06T14:31:30.000Z,Load Truck,,,,['cr1306']
22784,load_truck_hu6825,2024-03-06T14:32:24.000Z,Load Truck,,,,['cr1306']
22785,load_truck_hu6827,2024-03-06T14:33:39.000Z,Load Truck,,,,['cr1306']
22786,load_truck_hu6824,2024-03-06T14:38:02.000Z,Load Truck,,,,['cr1306']
22787,load_truck_hu6822,2024-03-06T14:38:47.000Z,Load Truck,,,,['cr1306']
22788,load_truck_hu6826,2024-03-06T14:40:39.000Z,Load Truck,,,,['cr1306']
22789,drive_term_cr1306,2024-03-06T14:55:04.000Z,Drive to Terminal,,,,['cr1306']
22790,weigh_cr1306,2024-03-06T14:59:04.000Z,Weigh,,,,['cr1306']
22791,pick_cr1305,2024-03-06T15:28:34.000Z,Pick Up Empty Container,,,,['cr1305']
22792,collect_hu6829,2024-03-06T15:28:34.000Z,Collect Goods,,,,
22793,collect_hu6831,2024-03-06T15:31:10.000Z,Collect Goods,,,,
22794,collect_hu6832,2024-03-06T15:34:29.000Z,Collect Goods,,,,
22795,collect_hu6828,2024-03-06T15:36:27.000Z,Collect Goods,,,,
22796,collect_hu6833,2024-03-06T15:43:48.000Z,Collect Goods,,,,
22797,collect_hu6830,2024-03-06T15:46:31.000Z,Collect Goods,,,,
22798,load_truck_hu6828,2024-03-06T15:53:44.000Z,Load Truck,,,,['cr1305']
22799,load_truck_hu6832,2024-03-06T15:55:10.000Z,Load Truck,,,,['cr1305']
22800,load_truck_hu6831,2024-03-06T15:56:21.000Z,Load Truck,,,,['cr1305']
22801,load_truck_hu6829,2024-03-06T15:57:29.000Z,Load Truck,,,,['cr1305']
22802,stock_cr1306,2024-03-06T16:02:01.000Z,Place in Stock,,,,['cr1306']
22803,reg_co383,2024-03-06T16:23:02.000Z,Register Customer Order,['co383'],,,
22804,load_truck_hu6833,2024-03-06T17:06:44.000Z,Load Truck,,,,['cr1305']
22805,load_truck_hu6830,2024-03-06T17:19:45.000Z,Load Truck,,,,['cr1305']
22806,pick_cr1285,2024-03-06T19:16:53.000Z,Pick Up Empty Container,,,,['cr1285']
22807,collect_hu6838,2024-03-06T19:16:53.000Z,Collect Goods,,,,
22808,pick_cr1266,2024-03-06T20:37:37.000Z,Pick Up Empty Container,,,,['cr1266']
22809,pick_cr1295,2024-03-06T23:59:16.000Z,Pick Up Empty Container,,,,['cr1295']
22810,pick_cr1307,2024-03-07T02:42:50.000Z,Pick Up Empty Container,,,,['cr1307']
22811,collect_hu6835,2024-03-07T06:29:02.000Z,Collect Goods,,,,
22812,collect_hu6848,2024-03-07T06:30:31.000Z,Collect Goods,,,,
22813,to_bay_cr1270,2024-03-07T06:32:14.000Z,Bring to Loading Bay,,,,['cr1270']
22814,to_bay_cr1272,2024-03-07T06:32:56.000Z,Bring to Loading Bay,,,,['cr1272']
22815,to_bay_cr1269,2024-03-07T06:33:07.000Z,Bring to Loading Bay,,,,['cr1269']
22816,collect_hu6850,2024-03-07T06:36:51.000Z,Collect Goods,,,,
22817,load_veh_cr1270,2024-03-07T06:39:03.000Z,Load to Vehicle,,,['vh82'],['cr1270']
22818,collect_hu6840,2024-03-07T06:42:10.000Z,Collect Goods,,,,
22819,load_veh_cr1272,2024-03-07T06:42:11.000Z,Load to Vehicle,,,['vh82'],['cr1272']
22820,to_bay_cr1260,2024-03-07T06:45:30.000Z,Bring to Loading Bay,,,,['cr1260']
22821,to_bay_cr1271,2024-03-07T06:46:07.000Z,Bring to Loading Bay,,,,['cr1271']
22822,load_veh_cr1269,2024-03-07T06:52:42.000Z,Load to Vehicle,,,['vh82'],['cr1269']
22823,collect_hu6845,2024-03-07T06:55:24.000Z,Collect Goods,,,,
22824,load_veh_cr1260,2024-03-07T06:56:24.000Z,Load to Vehicle,,,['vh82'],['cr1260']
22825,load_truck_hu6835,2024-03-07T06:57:37.000Z,Load Truck,,,,['cr1285']
22826,to_bay_cr1246,2024-03-07T06:57:40.000Z,Bring to Loading Bay,,,,['cr1246']
22827,drive_term_cr1305,2024-03-07T07:03:46.000Z,Drive to Terminal,,,,['cr1305']
22828,load_truck_hu6848,2024-03-07T07:37:46.000Z,Load Truck,,,,['cr1295']
22829,load_truck_hu6850,2024-03-07T07:38:52.000Z,Load Truck,,,,['cr1295']
22830,to_bay_cr1259,2024-03-07T08:00:14.000Z,Bring to Loading Bay,,,,['cr1259']
22831,collect_hu6847,2024-03-07T08:03:46.000Z,Collect Goods,,,,
22832,load_truck_hu6847,2024-03-07T08:04:22.000Z,Load Truck,,,,['cr1295']
22833,collect_hu6853,2024-03-07T08:04:22.000Z,Collect Goods,,,,
22834,load_truck_hu6838,2024-03-07T08:04:35.000Z,Load Truck,,,,['cr1285']
22835,load_veh_cr1271,2024-03-07T08:06:15.000Z,Load to Vehicle,,,['vh82'],['cr1271']
22836,collect_hu6834,2024-03-07T08:06:17.000Z,Collect Goods,,,,
22837,load_veh_cr1259,2024-03-07T08:07:07.000Z,Load to Vehicle,,,['vh82'],['cr1259']
22838,load_veh_cr1246,2024-03-07T08:08:23.000Z,Load to Vehicle,,,['vh82'],['cr1246']
22839,weigh_cr1305,2024-03-07T08:08:23.000Z,Weigh,,,,['cr1305']
22840,load_truck_hu6834,2024-03-07T08:08:34.000Z,Load Truck,,,,['cr1285']
22841,collect_hu6843,2024-03-07T08:08:34.000Z,Collect Goods,,,,
22842,to_bay_cr1309,2024-03-07T08:08:56.000Z,Bring to Loading Bay,,,,['cr1309']
22843,pick_cr1292,2024-03-07T08:09:14.000Z,Pick Up Empty Container,,,,['cr1292']
22844,to_bay_cr1245,2024-03-07T08:09:16.000Z,Bring to Loading Bay,,,,['cr1245']
22845,load_veh_cr1309,2024-03-07T08:10:14.000Z,Load to Vehicle,,,['vh82'],['cr1309']
22846,stock_cr1305,2024-03-07T08:11:24.000Z,Place in Stock,,,,['cr1305']
22847,to_bay_cr1244,2024-03-07T08:11:39.000Z,Bring to Loading Bay,,,,['cr1244']
22848,collect_hu6861,2024-03-07T08:11:40.000Z,Collect Goods,,,,
22849,to_bay_cr1257,2024-03-07T08:12:38.000Z,Bring to Loading Bay,,,,['cr1257']
22850,collect_hu6846,2024-03-07T08:14:33.000Z,Collect Goods,,,,
22851,load_truck_hu6846,2024-03-07T08:15:32.000Z,Load Truck,,,,['cr1295']
22852,collect_hu6837,2024-03-07T08:15:32.000Z,Collect Goods,,,,
22853,load_truck_hu6837,2024-03-07T08:17:02.000Z,Load Truck,,,,['cr1285']
22854,collect_hu6856,2024-03-07T08:17:02.000Z,Collect Goods,,,,
22855,load_veh_cr1245,2024-03-07T08:17:14.000Z,Load to Vehicle,,,['vh82'],['cr1245']
22856,collect_hu6859,2024-03-07T08:19:45.000Z,Collect Goods,,,,
22857,to_bay_cr1273,2024-03-07T08:20:57.000Z,Bring to Loading Bay,,,,['cr1273']
22858,load_veh_cr1244,2024-03-07T08:21:20.000Z,Load to Vehicle,,,['vh82'],['cr1244']
22859,collect_hu6852,2024-03-07T08:21:43.000Z,Collect Goods,,,,
22860,collect_hu6854,2024-03-07T08:22:15.000Z,Collect Goods,,,,
22861,collect_hu6860,2024-03-07T08:23:03.000Z,Collect Goods,,,,
22862,load_veh_cr1257,2024-03-07T08:23:22.000Z,Load to Vehicle,,,['vh82'],['cr1257']
22863,collect_hu6842,2024-03-07T08:25:01.000Z,Collect Goods,,,,
22864,load_veh_cr1273,2024-03-07T08:27:18.000Z,Load to Vehicle,,,['vh82'],['cr1273']
22865,load_truck_hu6856,2024-03-07T08:29:23.000Z,Load Truck,,,,['cr1292']
22866,collect_hu6839,2024-03-07T08:29:26.000Z,Collect Goods,,,,
22867,load_truck_hu6860,2024-03-07T08:32:09.000Z,Load Truck,,,,['cr1292']
22868,load_truck_hu6839,2024-03-07T08:32:20.000Z,Load Truck,,,,['cr1285']
22869,collect_hu6857,2024-03-07T08:32:20.000Z,Collect Goods,,,,
22870,collect_hu6836,2024-03-07T08:33:31.000Z,Collect Goods,,,,
22871,load_truck_hu6861,2024-03-07T08:33:54.000Z,Load Truck,,,,['cr1292']
22872,load_truck_hu6859,2024-03-07T08:36:44.000Z,Load Truck,,,,['cr1292']
22873,load_truck_hu6857,2024-03-07T08:37:52.000Z,Load Truck,,,,['cr1292']
22874,load_truck_hu6836,2024-03-07T08:40:37.000Z,Load Truck,,,,['cr1285']
22875,collect_hu6844,2024-03-07T08:40:37.000Z,Collect Goods,,,,
22876,collect_hu6849,2024-03-07T08:43:06.000Z,Collect Goods,,,,
22877,load_truck_hu6849,2024-03-07T08:45:44.000Z,Load Truck,,,,['cr1295']
22878,collect_hu6841,2024-03-07T08:45:44.000Z,Collect Goods,,,,
22879,collect_hu6855,2024-03-07T08:46:30.000Z,Collect Goods,,,,
22880,collect_hu6851,2024-03-07T08:47:53.000Z,Collect Goods,,,,
22881,load_truck_hu6840,2024-03-07T08:52:31.000Z,Load Truck,,,,['cr1266']
22882,load_truck_hu6845,2024-03-07T08:55:05.000Z,Load Truck,,,,['cr1266']
22883,load_truck_hu6851,2024-03-07T08:55:35.000Z,Load Truck,,,,['cr1295']
22884,collect_hu6858,2024-03-07T08:55:35.000Z,Collect Goods,,,,
22885,load_truck_hu6858,2024-03-07T08:56:33.000Z,Load Truck,,,,['cr1292']
22886,load_truck_hu6842,2024-03-07T08:56:38.000Z,Load Truck,,,,['cr1266']
22887,load_truck_hu6853,2024-03-07T08:57:01.000Z,Load Truck,,,,['cr1307']
22888,load_truck_hu6855,2024-03-07T08:58:04.000Z,Load Truck,,,,['cr1307']
22889,load_truck_hu6841,2024-03-07T08:58:27.000Z,Load Truck,,,,['cr1266']
22890,load_truck_hu6854,2024-03-07T09:58:52.000Z,Load Truck,,,,['cr1307']
22891,load_truck_hu6844,2024-03-07T10:00:02.000Z,Load Truck,,,,['cr1266']
22892,load_truck_hu6843,2024-03-07T10:02:31.000Z,Load Truck,,,,['cr1266']
22893,drive_term_cr1285,2024-03-07T10:04:48.000Z,Drive to Terminal,,,,['cr1285']
22894,weigh_cr1285,2024-03-07T10:06:54.000Z,Weigh,,,,['cr1285']
22895,drive_term_cr1295,2024-03-07T10:07:06.000Z,Drive to Terminal,,,,['cr1295']
22896,stock_cr1285,2024-03-07T10:09:11.000Z,Place in Stock,,,,['cr1285']
22897,weigh_cr1295,2024-03-07T10:10:47.000Z,Weigh,,,,['cr1295']
22898,stock_cr1295,2024-03-07T10:11:47.000Z,Place in Stock,,,,['cr1295']
22899,create_td380,2024-03-07T10:21:36.000Z,Create Transport Document,['co381'],['td380'],,
22900,reg_co384,2024-03-07T10:40:46.000Z,Register Customer Order,['co384'],,,
22901,drive_term_cr1266,2024-03-07T10:43:12.000Z,Drive to Terminal,,,,['cr1266']
22902,weigh_cr1266,2024-03-07T10:45:05.000Z,Weigh,,,,['cr1266']
22903,stock_cr1266,2024-03-07T10:47:36.000Z,Place in Stock,,,,['cr1266']
22904,load_truck_hu6852,2024-03-07T10:59:50.000Z,Load Truck,,,,['cr1307']
22905,drive_term_cr1292,2024-03-07T11:03:29.000Z,Drive to Terminal,,,,['cr1292']
22906,weigh_cr1292,2024-03-07T12:04:32.000Z,Weigh,,,,['cr1292']
22907,stock_cr1292,2024-03-07T12:08:10.000Z,Place in Stock,,,,['cr1292']
22908,book_vehs_td380,2024-03-07T12:38:07.000Z,Book Vehicles,,['td380'],['vh87'],
22909,drive_term_cr1307,2024-03-07T13:45:18.000Z,Drive to Terminal,,,,['cr1307']
22910,weigh_cr1307,2024-03-07T13:46:23.000Z,Weigh,,,,['cr1307']
22911,stock_cr1307,2024-03-07T13:48:41.000Z,Place in Stock,,,,['cr1307']
22912,order_crs_td380,2024-03-07T16:06:58.000Z,Order Empty Containers,,['td380'],,"['cr1315', 'cr1316', 'cr1317']"
22913,reg_co385,2024-03-07T16:46:14.000Z,Register Customer Order,['co385'],,,
22914,pick_cr1304,2024-03-07T19:21:30.000Z,Pick Up Empty Container,,,,['cr1304']
22915,collect_hu6864,2024-03-07T19:21:30.000Z,Collect Goods,,,,
22916,pick_cr1303,2024-03-07T19:36:56.000Z,Pick Up Empty Container,,,,['cr1303']
22917,pick_cr1293,2024-03-07T22:02:34.000Z,Pick Up Empty Container,,,,['cr1293']
22918,pick_cr1291,2024-03-08T06:07:26.000Z,Pick Up Empty Container,,,,['cr1291']
22919,collect_hu6880,2024-03-08T06:25:24.000Z,Collect Goods,,,,
22920,collect_hu6863,2024-03-08T06:29:18.000Z,Collect Goods,,,,
22921,pick_cr1317,2024-03-08T06:30:26.000Z,Pick Up Empty Container,,,,['cr1317']
22922,collect_hu6868,2024-03-08T06:31:09.000Z,Collect Goods,,,,
22923,collect_hu6874,2024-03-08T06:33:58.000Z,Collect Goods,,,,
22924,collect_hu6882,2024-03-08T06:41:52.000Z,Collect Goods,,,,
22925,collect_hu6884,2024-03-08T06:44:34.000Z,Collect Goods,,,,
22926,load_truck_hu6874,2024-03-08T06:53:02.000Z,Load Truck,,,,['cr1293']
22927,collect_hu6885,2024-03-08T06:56:33.000Z,Collect Goods,,,,
22928,load_truck_hu6882,2024-03-08T06:56:46.000Z,Load Truck,,,,['cr1291']
22929,load_truck_hu6880,2024-03-08T06:59:00.000Z,Load Truck,,,,['cr1291']
22930,load_truck_hu6863,2024-03-08T07:12:14.000Z,Load Truck,,,,['cr1304']
22931,load_truck_hu6864,2024-03-08T07:20:13.000Z,Load Truck,,,,['cr1304']
22932,load_truck_hu6868,2024-03-08T07:27:35.000Z,Load Truck,,,,['cr1303']
22933,load_truck_hu6884,2024-03-08T07:50:43.000Z,Load Truck,,,,['cr1317']
22934,collect_hu6888,2024-03-08T08:10:45.000Z,Collect Goods,,,,
22935,collect_hu6866,2024-03-08T08:13:07.000Z,Collect Goods,,,,
22936,load_truck_hu6866,2024-03-08T08:15:05.000Z,Load Truck,,,,['cr1304']
22937,collect_hu6876,2024-03-08T08:15:05.000Z,Collect Goods,,,,
22938,load_truck_hu6876,2024-03-08T08:21:30.000Z,Load Truck,,,,['cr1293']
22939,collect_hu6870,2024-03-08T08:21:30.000Z,Collect Goods,,,,
22940,load_truck_hu6870,2024-03-08T08:31:15.000Z,Load Truck,,,,['cr1303']
22941,collect_hu6875,2024-03-08T08:31:15.000Z,Collect Goods,,,,
22942,load_truck_hu6875,2024-03-08T08:35:17.000Z,Load Truck,,,,['cr1293']
22943,collect_hu6878,2024-03-08T08:35:17.000Z,Collect Goods,,,,
22944,collect_hu6872,2024-03-08T08:36:02.000Z,Collect Goods,,,,
22945,load_truck_hu6878,2024-03-08T08:38:13.000Z,Load Truck,,,,['cr1293']
22946,load_truck_hu6872,2024-03-08T08:42:23.000Z,Load Truck,,,,['cr1303']
22947,collect_hu6862,2024-03-08T08:42:23.000Z,Collect Goods,,,,
22948,load_truck_hu6862,2024-03-08T08:43:38.000Z,Load Truck,,,,['cr1304']
22949,collect_hu6867,2024-03-08T08:43:38.000Z,Collect Goods,,,,
22950,collect_hu6881,2024-03-08T08:44:26.000Z,Collect Goods,,,,
22951,load_truck_hu6867,2024-03-08T08:48:55.000Z,Load Truck,,,,['cr1304']
22952,load_truck_hu6885,2024-03-08T08:50:44.000Z,Load Truck,,,,['cr1317']
22953,load_truck_hu6888,2024-03-08T08:51:55.000Z,Load Truck,,,,['cr1317']
22954,load_truck_hu6881,2024-03-08T08:52:45.000Z,Load Truck,,,,['cr1291']
22955,collect_hu6873,2024-03-08T08:52:45.000Z,Collect Goods,,,,
22956,load_truck_hu6873,2024-03-08T08:54:19.000Z,Load Truck,,,,['cr1303']
22957,collect_hu6879,2024-03-08T08:54:19.000Z,Collect Goods,,,,
22958,load_truck_hu6879,2024-03-08T08:56:07.000Z,Load Truck,,,,['cr1293']
22959,collect_hu6883,2024-03-08T08:56:07.000Z,Collect Goods,,,,
22960,collect_hu6887,2024-03-08T08:57:19.000Z,Collect Goods,,,,
22961,load_truck_hu6887,2024-03-08T08:57:57.000Z,Load Truck,,,,['cr1317']
22962,collect_hu6869,2024-03-08T08:57:57.000Z,Collect Goods,,,,
22963,load_truck_hu6883,2024-03-08T08:58:25.000Z,Load Truck,,,,['cr1291']
22964,load_truck_hu6869,2024-03-08T08:58:57.000Z,Load Truck,,,,['cr1303']
22965,collect_hu6865,2024-03-08T08:58:57.000Z,Collect Goods,,,,
22966,depart_vh82,2024-03-08T10:00:00.000Z,Depart,,"['td360', 'td364', 'td367', 'td378']",['vh82'],"['cr1244', 'cr1245', 'cr1246', 'cr1257', 'cr1259', 'cr1260', 'cr1269', 'cr1270', 'cr1271', 'cr1272', 'cr1273', 'cr1309']"
22967,load_truck_hu6865,2024-03-08T10:04:43.000Z,Load Truck,,,,['cr1304']
22968,collect_hu6877,2024-03-08T10:04:43.000Z,Collect Goods,,,,
22969,load_truck_hu6877,2024-03-08T10:06:41.000Z,Load Truck,,,,['cr1293']
22970,collect_hu6871,2024-03-08T10:06:41.000Z,Collect Goods,,,,
22971,load_truck_hu6871,2024-03-08T10:07:52.000Z,Load Truck,,,,['cr1303']
